(152.15177522946846, 137.47818471810692, 171.8378471579307)
(134.16284452058918, 124.56690409843668, 104.33192871338642)
(30.62559257268068, 18.17841207506569, 29.47187054196228)
(116.39629589650772, 92.79347972336646, 116.04530545794273)
(126.5828082749779, 146.62456391620643, 160.2670721283598)
(105.68636996434103, 125.74725384634152, 125.73065217943639)
(35.149608483621755, 48.46120033237199, 45.185350747885295)
(53.18554271598041, 47.894279974435236, 65.13060387594666)
(69.5111773450348, 82.96839499076219, 59.72289223884151)
(61.72674040289545, 76.4546203023665, 82.61542104152136)
(79.19289396232834, 103.76925213981467, 87.13273574360915)
(33.1185564795892, 50.072463921602974, 38.36934789759678)
(53.27576073234193, 73.95470161557856, 58.54412640634665)
(4.83976797436624, 9.585718158128756, 11.394013259351576)
(12.140908437477885, 11.974205982848552, 10.924570982001168)
(136.89123938695155, 132.01095466213144, 158.87471431596907)
(82.21060946660415, 101.00603128233473, 86.30999723789773)
(83.9293326066822, 74.00776237061206, 91.85970834309707)
(29.888380641274562, 34.94425030702877, 38.11390582689831)
(116.66685822523517, 105.67311533276501, 114.78928773784278)
