(4008.2945674066914, 4160.7586675791845, 4169.60300629351)
(4000.880657343706, 4129.369099252689, 4028.356394526278)
(6658.288039028982, 6847.704933972425, 6706.094370497672)
(6069.926351911112, 6237.913737036729, 6129.719123645463)
(247.99179504602898, 243.06267967187125, 227.98927092894445)
(2252.297339568392, 2333.5228095772322, 2381.662164967511)
(574.2756302040589, 513.4883611576535, 523.4276005785273)
(182.2730796178598, 170.01795722054436, 184.28298579337985)
(194.48813548450178, 188.93295225778502, 197.69432996790158)
(168.5406644007365, 151.03813653759036, 166.28695428614355)
(1312.662796296397, 1214.8354934362515, 1255.195413156348)
(7005.685479254213, 7190.451389204396, 7210.7226995098)
(484.8718027175021, 502.8382836460132, 546.8254627506116)
(2684.4882868613568, 2791.6174890989746, 2821.7886003851727)
(5259.487553571865, 5465.215975641296, 5342.851110041173)
(1020.48772178061, 1107.7711848037295, 1082.0827447231218)
(3219.244358915889, 3372.291306610487, 3342.3370625821435)
(85.41154376681291, 94.43652086268774, 112.0476628744585)
(1242.1136745559563, 1244.592814707428, 1311.832177103634)
(421.3389011576119, 452.01746595628885, 467.7456844210557)
