(-13.332602734780068, -7.534342794183907, -10.06619034828438)
(13.15277462371797, -8.505416078340197, -1.9439544425040056)
(-8.487328912388005, -7.836884129610873, -9.77604624348957)
(-17.329757126837293, 6.612405981330977, -6.633900067793826)
(-20.698769413699992, 14.966163720067783, -1.7280000092646208)
(-11.090490797286881, -4.509959212044369, 2.2507259697116586)
(5.124445137328101, 5.248848378578981, -8.541140608588158)
(-4.519658110798346, 3.38070482416925, -5.276473825750022)
(-5.824063359185639, 1.1622558221654593, -2.2215643242941363)
(-0.6705411113670761, 6.167105284348234, -6.278595733299093)
(3.724111588923984, -1.6367787666477494, 0.9858309318960332)
(11.09027826784391, -0.08857063298022316, 0.20570852099390624)
(-2.8108964658512168, 3.0803051753199693, -2.5348321969392344)
(0.47977632921285895, 2.3687981829432854, -3.1928926964646402)
(2.8519108053609887, 4.926435145165263, -4.62623769482163)
(-4.64868760373695, 4.487776543882706, -2.058730064051768)
(1.6375279822493067, 10.87937213026415, -5.048899248260426)
(18.040865634691475, 1.1719271002198437, 1.076130471850323)
(2.714726445495587, 5.001300090688618, -1.5439591437352171)
(3.390510036984129, 6.577257742257235, 1.2222676960896077)
