(2.0175512178329174E10, 2.0175796260389282E10)
(1.886739662091369E10, 1.8867671339198334E10)
(1.791541819315703E10, 1.7915685891136414E10)
(1.6444509030229189E10, 1.6444765503520325E10)
(1.4693279941600769E10, 1.4693522374281385E10)
(1.3935118476601902E10, 1.3935354571807478E10)
(1.3294093756196074E10, 1.3294324357228651E10)
(1.305869465812103E10, 1.3058923208412502E10)
(1.1679677489636505E10, 1.16798936357497E10)
(1.1182911755358551E10, 1.1183123254933065E10)
(1.037759214050594E10, 1.0377795882440859E10)
(8.426092393691762E9, 8.426275982190178E9)
(8.077291626832592E9, 8.077471375340245E9)
(7.547483668029677E9, 7.547657421539507E9)
(7.042288275953202E9, 7.042456113639012E9)
(6.508321023773684E9, 6.508482373105237E9)
(6.243341208143302E9, 6.24349923877607E9)
(4.910647869191211E9, 4.910788022221081E9)
(3.6958640142805605E9, 3.695985602516968E9)
(1.7537273606739935E8, 1.7539922274172094E8)
