(-7.821557476380967, 8.14279619741636, 5.286652438636985)
(8.720835207926072, -9.954756250654944, 3.430574902568244)
(-0.5033106561626681, -9.223676453201582, -5.018333826389302)
(-4.300861135436207, -8.505487009269865, -9.223448665508643)
(-6.651177724549111, -2.570881098630715, -7.0726211655833975)
(0.20610082475729996, -1.6242312782021617, -7.988434078936564)
(9.559460983548508, -8.11396945061098, 2.426493546302984)
(5.007784340062235, -6.723055800477297, -6.408417861978233)
(0.734883037326675, 9.848791733875114, -8.188003723883654)
(-5.513640164240918, 3.44726290746065, -3.3495759872010833)
(1.4175708856741647, 4.182843654476578, -7.969592534364269)
(0.5397963266945816, 5.913275758428988, -7.606968556106395)
(6.440408303966368, 1.6010858028658141, -0.11661576839658672)
(7.419986622566963, -3.7596536038971866, 8.522568949547477)
(9.43320359004758, -5.828448017963059, -4.648522534512992)
(8.025897422667338, 4.157813395805665, -2.905148339228953)
(-3.0054770909384416, 5.3757566415644185, 1.4728419204301737)
(6.310144043011832, 5.836256480985343, -3.3495759872010833)
(7.06992856890216, 5.3757566415644185, -2.55583059185152)
(7.975141505847393, 6.02256123944899, -1.2935494591364023)
