(21.0016304569247, -7.277450080356012, -5.030811529040173)
(3.1869295656968353, -26.84005287376335, -0.7611616209915262)
(-16.42768828422341, -2.5705932220705954, -29.378041026743446)
(-9.942900541709138, -6.225062130868909, -49.258655701071945)
(-26.707475876357506, 2.866990564428381, 33.7130614240056)
(-21.366457453299986, 22.50535171755525, -48.546235843118936)
(-5.757287750496964, -16.881927402249826, 20.482262362150728)
(-64.7386330493027, 4.751582198747564, 4.940323704855468)
(-4.300861135436207, 3.832754629344045, -3.562779576024022)
(48.77893615736697, 4.952638122603353, -31.967471441197798)
(2.760720159818206, 17.57180543354498, -4.038900257251628)
(-13.817422317886857, 33.96756064599727, -43.29188131604705)
(-53.1211859007754, 6.4688408567178985, 19.129487247790518)
(-22.713097205293796, 12.399398823629122, 11.345984466349709)
(-26.995427032440467, 22.340249252182034, 9.191898804603248)
(9.004622312063056, 5.93753052831825, 0.4180598648776179)
(-3.9904179879143515, 9.965859254088516, -0.6399076998714532)
(-50.21233952759229, 9.692811492961845, 38.66491735754809)
(8.704253250494698, 11.430725505765242, 5.374546973803152)
(17.777920804163493, 32.38065509981401, 38.93615993517736)
