(693471.9199534373, 694565.9646431216, 693048.4694288593)
(776128.271073817, 777047.5535221116, 775958.1111934488)
(1146990.646068575, 1147139.2719033256, 1145803.7358122417)
(684824.0340146669, 686296.9379779225, 684579.1019774097)
(191031.9786890903, 191157.1418668365, 190973.66941947804)
(191182.2350633931, 191060.072975278, 190988.79858207572)
(702101.7985830536, 701876.3369210784, 700879.0994864193)
(550016.1671212544, 550329.7492876297, 549183.2161250312)
(424696.2100657221, 426126.5200080112, 424972.009965353)
(587303.7467887709, 588364.804731434, 586626.0001310784)
(88967.68413123734, 89361.24172947793, 88877.43606848878)
(87392.30320874839, 87563.8170888059, 87271.15431412845)
(60351.22845214759, 60418.08995352743, 60495.58935398636)
(79137.74063966057, 78691.13323107481, 79162.48205745863)
(369844.16856481176, 370263.74149585626, 368984.72793852346)
(281436.7644990986, 281839.9877608693, 280943.1342384411)
(439896.9091098432, 440570.3049328335, 439015.40253165615)
(70418.42457545717, 70441.17110879529, 69943.56038265282)
(64525.70747433078, 64214.53685401454, 64002.62978648448)
(216666.73471324064, 217356.81934668566, 216171.02046863153)
