(478.3355652481751, 534.8937263227365, 530.4004492201049)
(725.7504662050018, 785.804431083922, 733.6466485783784)
(1173.4015630144345, 1145.6873728901287, 1199.3022684994744)
(2584.913632275664, 2577.477955453983, 2663.5451425943897)
(1912.4943649142292, 1853.3454320326575, 1791.653290313503)
(3363.486289476871, 3275.742671135161, 3417.8458462565095)
(750.1834820298262, 772.4327613333319, 697.7043818045308)
(4368.552206891085, 4229.571776394986, 4229.1942933827695)
(55.48253513327016, 39.21530360370966, 54.00637201444579)
(3329.27459504701, 3416.927191116537, 3490.7674102441397)
(328.18119696357843, 298.5590264161249, 341.78043779771804)
(3247.5381682688176, 3151.9682023410496, 3306.487086265138)
(3336.885947699213, 3217.705894184226, 3192.384601402081)
(844.7874337657765, 774.5624417079307, 776.6692704224895)
(1367.321675012385, 1268.6503224431399, 1294.9470233382974)
(99.5030211841104, 105.6372047516, 116.67614607848125)
(124.6321042307556, 96.71954974674988, 117.9310836546698)
(4211.630148793509, 4091.8198467524, 4033.875635023228)
(218.90275890952677, 213.4498143989857, 225.56217146290987)
(2846.0300017016034, 2816.8245331103026, 2803.7135234395755)
