(26255.88039191281, 26586.8472718392, 26455.719215992547)
(6887.7060677084455, 6891.743405376032, 6954.34381957262)
(97771.78430182942, 98370.46287852956, 97895.08450142537)
(10496.9992251799, 10240.739217710412, 10482.93575849851)
(8589.800393599966, 8699.85443096788, 8761.308756350123)
(21472.316983399855, 21241.796512735942, 21654.42193300613)
(118504.7825254524, 119136.70615889432, 118524.2589012252)
(15622.77208065535, 15836.171311149057, 15672.03783511834)
(167795.94211926757, 168602.36830771613, 167823.44237045234)
(3385.74902612782, 3405.662788261009, 3410.5134606447914)
(21279.890537861847, 20968.563192267964, 21328.560023226688)
(8589.253553267847, 8442.065609378049, 8698.93306255597)
(21459.26233118402, 21109.25714754713, 21429.25155838793)
(20012.81037894854, 19784.81166755956, 20179.894224725926)
(108268.8217098848, 108866.13426837025, 108106.35789141107)
(5984.767805130954, 6074.388210990512, 5887.610102707198)
(27214.131160689136, 27558.6841413996, 27244.312850978105)
(28956.11177126193, 28573.619873748492, 28915.69885198771)
(2137.5116880376045, 2109.038928649742, 2015.0486221938909)
(35055.59871542438, 34665.74216120068, 34960.207055401035)
